rid,question_name
7048,疫情期间被耽搁的副业都有哪些？
7049,世界银行称「预计 2021 年低收入和中等收入国家汇款流入额劲增7.3%」，透露出哪些信号？
7050,有没有什么网课期间学习的小妙招？?
7051,上海为什么突然爆发疫情？规模这么大？
7052,为什么上海疫情越来越严重了？
7053,防疫期间（时），封闭小区家庭（空），可以有哪些措施（事）促进家务关系和谐？
7054,我是不是要进去喝茶了？
7055,2022苏州上半年能开学吗？
7056,为何苏州疫情在4月22日开始带星？
7057,苏州2022年上半年适合买房子吗?
7058,苏州什么时候可以堂食？
7059,孩子大四，想给他在苏州买房子?
7060,苏州大学会安排本科生六月返校吗?
7061,苏州黄碼转绿碼的系统异常！到底是因为什么没有按照逻辑正常进行？
7062,苏州城市学院今年四川收分和去年比预测一下会怎么样？还有苏州的疫情怎么样了？
7063,如何看待2022年江苏省专转本考试于5月22日进行？
7064,苏州工业园区大部分小区将居民聚集起来做核酸检测，千人聚集在一起，这样真的好吗？
7065,现在去江苏旅游安全吗？那边疫情怎么样？
7066,3+11隔离政策下没有住所的人怎么找酒店？
7067,绿码，行程码带星到上海下飞机会被隔离吗？
7068,家里被封了，猫和狗都在房子里，社区不管怎么办？
7069,为什么这次苏州疫情本地人都感觉还可以，反而是西安等外地网友格外激动？
7070,目前苏州疫情严重，是否有记录人员出入有效的检测设备啊？
7071,疫情封控区解除的意思，是可以直接出小区上班，还是说，封控区需降级成管控区，再降成防范区，才可以出小区?
7072,上海近百人称吃了分发物资腹泻，为什么所涉多家企业屡被处罚还能供应上海物资？这些企业需承担法律责任吗？
7073,为什么上海防疫物资经常出现发放过期食品、劣质防护用品等问题 ？其中还有哪些恶行待查和未报道的？
7074,如何看待《你这个坏东西》歌曲再次火爆？
7075,你好，好久不见啦，最近过得怎么样?
7076,为什么中国在疫情面前如此团结？
7077,如何看待春节返乡需持 7 日内核酸检测阴性证明，费用自付，返乡后进行网格化管理？
7078,如何看待一些地方一刀切赋黄码的做法？
7079,为什么给黄码容易消黄码难?
7080,码黄了，我该怎么办？
7081,这种情况会变黄码吗?
7082,安徽一男子因不想上班伪造黄码，伪造健康码该承担何种法律责任？
7083,黄码转绿，学校要求隔离我能拒绝吗?
7084,什么是「时空伴随者」？你成为石家庄的「时空伴随者」了吗？
7085,健康码由绿码变黄码的原因?
7086,黄码第二次核酸多久能变绿?急！！！！?
7087,多地出台「时空伴随者」管理方法，定义不一、管理措施有别，时空伴随者是什么意思？防疫期间需要注意什么？
7088,荥阳腾飞社区上报健康码变色是那个电话？
7089,男子找商家伪造黄码逃避上班被拘，此事件起到了哪些警示？
7090,黑河户籍人员健康码统一变黄码，相关部门正陆续为在外人员改码，何时健康码才能恢复正常？
7091,健康码除了手机定位以外还有什么方法会判定这个人的健康与否？
7092,电视剧《玫瑰的故事》中有哪些让人动容的剧情？
7093,全国多地取消常态化核酸检测，释放了什么信号？
7094,多地通知 11 月起常态化核酸检测变化，哪些信息值得关注？疫情压力下小县城防疫压力有多大？该如何应对？
7095,如何看待美国总统拜登认为美国新冠疫情大流行已经结束？
7096,河北多地启动「以家庭为单位」常态化筛查，「每户每周至少一人参加」，如何看待此项举措？
7097,疫情之下的上海，我们还能做哪些？
7098,如果家里只有你跟2岁的孩子在上海，如果你确诊了新冠被隔离，孩子要怎么办？
7099,网传上海浦东新区崂山路一带因阳性人员过多，居委会将阴性人员隔离，是真的吗？
7100,疫情基本算结束了，经历了这三年的疫情，大家有什么想法呢？ ?
7101,有没有想过疫情为什么一直反反复复复发?
7102,有什么关于疫情的情景剧吗？
7103,疫情下的你过的怎么样？
7104,疫情期间，是精神更重要还是物质更重要？
7105,未来每个人都会阳吗？
7106,想回国 没钱买机票 和14天隔离钱？求好心人士指点一二？
7107,早在公元前451年，罗马元老院就在《十二铜表法》中明文规定“尸体不能在城内埋葬或焚烧”，为什么？
7108,急 有没有关于抗击疫情弘扬正能量的诗或者小短文 ?
7109,五一后疫情会有什么样的变化？疫情会有再次爆发的可能吗？
7110,疫情好像又严重了，说实话，你害怕吗？
7111,你在疫情防控期间的心得体会?
7112,这次疫情给你带来什么心理变化？
7113,从疫情发生到今天，大学生遇到的最大的挑战是什么？
7114,如何看待疫情中美国民众的种种不合理行为，或者说美国民众平均教育素质？
7115,如何看待这次疫情里各个大学的骚操作？
7116,从这场疫情中走过，你最深刻的人生感悟是什么？
7117,吃素好，还是吃肉好？
7118,我们应怎样让更多人了解此次疫情中的先进事迹呢？
7119,疫情对你最大的影响是什么？
7120,如果世界范围内新冠久久不能灭绝，那么是否新冠会成为流感一样的普通级别的病症？
7121,特朗普政府不控制疫情，会不会是想趁疫情的机会，减少美国人口使房价下跌。在卸任后大面积收购廉价地产？
7122,这次疫情会让西方人反思他们的自由主义吗？
7123,如果用科幻小说的思路，看待这次疫情将是怎样的？有什么办法消灭疫情？
7124,疫情期间的你做出了哪些改变？
7125,美国人怎么看特朗普针对疫情的神秘发言？
7126,如何看待贾扬清离沪后发文澄清，有什么影响？
7127,疫情过后不久要不要参加闺蜜的婚礼?
7128,一家持续盈利数年的企业为何会因持续数月疫情的萧条而面临破产？
7129,现在（2020年6月中）乘高铁是否需要绕离武汉？
7130,如果有人拥有看一眼就能鉴别他人是否得了新冠的能力，会发生什么？
7131,疫情期间有人拒绝戴口罩到底是什么心理？
7132,灵魂拷问：如果能回到2019年，恰好又有一笔资金，你会拼命投资开口口罩厂，然后把认证做出来吗？
7133,如果没有疫情，你现在的生活会是什么样子？
7134,因为疫情，老板放假，有没有工作？
7135,能说说此次疫情在家让你明白了什么吗？
7136,怎么应对疫情后公司裁员？
7137,疫情期间房奴一族如何提高收入？
7138,封锁城市对娱乐行业有哪些影响？
7139,11 月 14 日河北新增本土确诊病例 6 例、无症状感染者 529 例，目前当地疫情情况如何？
7140,为什么河北疫情不是很严重？
7141,如何评价天津613开学一事？
7142,河北目前感染者众多，一个月后会好吗?
7143,疫情放开后 跟朋友去唱k需要注意什么?
7144,3 月 18 日河北省新增本土确诊 4 例，新增本土无症状感染者 265 例，目前情况如何？
7145,4 月 22 日河北新增本土确诊 4 例、本土无症状感染者 172 例，目前情况如何？
7146,3 月 10 日河北新增 16 例确诊 16 例无症状，目前情况如何？
7147,4 月 7 日河北新增本土确诊病例 1 例、本土无症状感染者 162 例，目前情况如何？
7148,22年河北专接本会再次延期么？
7149,河北疫情存多条传播链涉婚宴等是怎么回事？
7150,4 月 2 日河北新增 1 例本土确诊病例，35 例本土无症状感染者，目前情况如何？
7151,4 月 8 日起河北邯郸主城区及周边封控管理，全员核酸检测，目前情况如何？
7152,邯郸高速口采用无人机自主扫码测温，疫情防控中你见过哪些黑科技？
7153,在社区内没有做核酸就发现自己核酸检测阴性，这样没做就出结果是弄虚作假吗？违法吗？需要举报社区吗？
7154,4 月 8 日河北唐山 19 地解除封控管理，大家都有序解封了吗？解封后，你最想去做的事情是什么？
7155,4 月 1 日河北五地：鸡泽、永年、馆陶、定州、安国「全区封控」，目前情况如何？还有哪些信息值得关注？
7156,请问在保定莲池区的朋友近期可以去吗？进了还能出来吗。 回外地吗会被隔离吗?
7157,提个问题，河北还有没开学的学校吗，学生都在家上网课，报个到吧？
7158,3 月 15 日邯郸公交、客运班线恢复正常，行程码恢复正常第一天的心情如何？
7159,河北 4 月 23 日新增本土感染 1+116 例，目前当地疫情情况如何？
7160,哈尔滨疫情为何如此反复?
7161,如何看待哈尔滨疫情?
7162,4 月 20 日黑龙江新增确诊病例 42 例，新增本土无症状感染者 23 例，目前当地疫情情况如何？
7163,黑龙江两男子微信群中讨论疫情防控时对骂，双双被拘留，起到了哪些警示作用？
7164,4 月 2 日黑龙江省新增本土确诊病例 5 例，本土无症状感染者 12 例，当地情况如何？
7165,4 月 19 日黑龙江新增本土确诊病例 45 例、本土无症状感染者 28 例，目前当地疫情形势如何？
7166,我家亲戚长辈都说，2020下半年或者2021年初，可能会闹饥荒，是真的吗？
7167,请问疫情期间，在国内的留学生都是怎么上网课的？
7168,将全世界的新冠病毒聚集到一起，能有多大的体积？
7169,疫情期间给好朋友送什么生日礼物合适？
7170,如果汽车使用核聚变能源，人可以一辈子生活在汽车里吗？
7171,把你关在一个密闭的房间里一天，房间里除了你什么都没有，你会如何度过这一天（不能选择睡觉）？
7172,如果《笑傲江湖》人物男女互换，你们会如何看待这个故事？
7173,虽然槽点占多，但是各个国家的抗疫操作有什么值得我们学习的优点吗？
7174,疫情期间应该关心前男友/前女友吗？
7175,如果有时光机，你最想回到哪段时光？做什么？
7176,请问我脑袋里面有洞是不是说明我有脑洞？
